,0,1,2,3,4,5,6,7,8,9,10,11,12,13
c230062i16rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unc5d,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sox11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
jakmip1,-0.0,4.117472291896615,1.5145624855560609,-0.0,-0.0,4.118263604229281,4.117472291896615,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677
cnfn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0
slc22a21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zbtb18,0.8898220204459178,0.8899217225303052,-0.0,2.5856871740285885,-0.0,-0.0,-0.0,0.8901211706220011,-0.0,-0.0,0.8903206742615508,2.585919772450059,-0.0,0.8902209156343668
brwd3,1.3082073808385668,-0.0,-0.0,-0.0,1.3086676483718502,1.3086676483718502,-0.0,-0.0,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0
nkx6-3,-0.0,3.6123387040558903,-0.0,-0.0,-0.0,-0.0,1.3083224258548614,-0.0,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0
crb1,0.37886698284077,0.37893329575186596,0.37919867570418675,-0.0,-0.0,1.2677025747349302,-0.0,-0.0,-0.0,-0.0,-0.0,1.267879481422529,0.3791323121657057,-0.0
glyat,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm13910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pcdhb5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hist2h2ab,7.195907124993006,2.6588609472403713,-0.0,2.659275180453281,-0.0,7.197061454196863,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,-0.0,2.659275180453281,-0.0
cycs,-0.0,2.584989550810608,-0.0,0.8902209156343668,2.5856871740285885,0.8902209156343668,0.8899217225303052,-0.0,-0.0,-0.0,0.8903206742615508,-0.0,0.8902209156343668,0.8902209156343668
gm8730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfxn4,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,1.1426550419495745,-0.0
mapk15,-0.0,-0.0,-0.0,-0.0,-0.0,2.659275180453281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk1b24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp3os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tnfrsf11b,-0.0,-0.0,1.3087827507154695,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3086676483718502
hsd3b2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm10136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rnf217,-0.0,2.1338364682612183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chadl,-0.0,3.5980316507551606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
s100a7a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chil4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utp14a,-0.0,-0.0,1.5145624855560609,4.118263604229281,1.5144419073819677,-0.0,-0.0,-0.0,-0.0,-0.0,1.5145624855560609,-0.0,-0.0,-0.0
chchd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5983202186227663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc22a8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prpf38a,-0.0,1.7778473443708578,1.77835220305967,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,1.778983601923485,-0.0,-0.0,-0.0,1.7782259672184901,-0.0
ap3s2,-0.0,10.794492054244035,10.796223807850271,-0.0,10.79579080449335,-0.0,10.794492054244035,10.795357844426007,10.798389474713339,10.79579080449335,10.796223807850271,-0.0,10.79579080449335,10.79579080449335
hspbp1,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,2.6588609472403713,-0.0,2.6601040369912465,-0.0,-0.0,-0.0,2.659275180453281,-0.0
lin28b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpatch1,-0.0,-0.0,-0.0,2.659275180453281,-0.0,-0.0,-0.0,2.6591370885847816,-0.0,2.659275180453281,-0.0,-0.0,-0.0,-0.0
alms1,-0.0,-0.0,2.134364696725099,-0.0,-0.0,2.1342326183302225,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,-0.0,2.1342326183302225,-0.0
gm4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arl9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5980316507551606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dupd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc42ep5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppcdc,0.34351480191920214,0.3435776571922467,64.79523122410745,1.1697048514212567,64.79263125236592,1.1697048514212567,4.164667199743734,64.79003154088672,64.80823498889126,2.459675347470248,64.79523122410745,1.1698754506006273,64.79263125236592,64.79263125236592
rnf183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpx1,-0.0,1.1423257000137823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.142764850643938,9.560629022936078,-0.0,-0.0
chd4,-0.0,1.514080259501347,-0.0,-0.0,-0.0,4.118263604229281,1.514080259501347,-0.0,-0.0,-0.0,-0.0,1.5145624855560609,-0.0,-0.0
slc24a3,-0.0,-0.0,-0.0,-0.0,-0.0,1.3086676483718502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps6-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uqcrh,-0.0,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,2.1338364682612183,-0.0,2.1350253085967332,-0.0,-0.0,2.134364696725099,-0.0,-0.0
ptcd3,-0.0,3.5980316507551606,-0.0,-0.0,3.598464524201358,3.598464524201358,-0.0,-0.0,-0.0,-0.0,3.5986088442238056,-0.0,-0.0,-0.0
nlgn1,-0.0,-0.0,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,-0.0
rpl7l1,2.6587228993700887,2.6588609472403713,-0.0,2.659275180453281,-0.0,-0.0,2.6588609472403713,-0.0,-0.0,-0.0,-0.0,2.6594132866807656,2.659275180453281,-0.0
crem,1.7744860498950632,-0.0,0.5697194253444113,1.7753001651427696,1.7753001651427696,1.7753001651427696,0.5693925245730228,0.5695559484357242,-0.0,1.7753001651427696,0.5697194253444113,1.7755037651592895,0.5696376802862545,0.5696376802862545
zkscan8,-0.0,-0.0,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.5986088442238056,3.5986088442238056,-0.0,-0.0
nupl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adam26b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klk1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dpp3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
srrm4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pepd,-0.0,-0.0,-0.0,2.1342326183302225,-0.0,5.693755375466651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zar1,1.1422159485823036,-0.0,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,-0.0,1.143314110736259,-0.0,-0.0,-0.0,-0.0,-0.0
brpf3,1.7777211662935586,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,1.7778473443708578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
amd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hist2h2aa2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krt88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nr6a1,6.031144851725233,1.1423257000137823,1.142764850643938,1.1426550419495745,-0.0,1.1426550419495745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1426550419495745
slco1a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klk8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pym1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm10143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mro,-0.0,-0.0,-0.0,-0.0,-0.0,0.6339086891027903,3.8275315869497533,-0.0,-0.0,-0.0,-0.0,0.6339946833328614,-0.0,-0.0
gpn1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trerf1,-0.0,0.3118867454835282,1.0806505591703752,0.3120654545640641,-0.0,5.905719667327914,0.3118867454835282,1.0803217086251795,-0.0,0.3120654545640641,1.0806505591703752,0.31212504805366437,-0.0,2.297068456484518
scgb3a1,1.513959739663473,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5143213439285446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dzip3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bc048507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipcef1,-0.0,-0.0,-0.0,-0.0,0.23480172771024485,0.23480172771024485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mtx1,-0.0,2.6588609472403713,-0.0,2.659275180453281,2.659275180453281,-0.0,2.6588609472403713,2.6591370885847816,-0.0,-0.0,-0.0,2.6594132866807656,-0.0,-0.0
fbln2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vrk2,2.309614923067687,1.3774204273124133,1.3785198091053827,0.2639735171651849,0.055628578642800255,0.2639735171651849,0.6953461849424922,-0.0,0.05574511525736344,0.2639735171651849,-0.0,0.2640481850412945,0.055628578642800255,0.2639735171651849
cnnm2,1.3082073808385668,1.3083224258548614,-0.0,1.3086676483718502,-0.0,1.3086676483718502,3.6123387040558903,-0.0,-0.0,1.3086676483718502,-0.0,-0.0,1.3086676483718502,1.3086676483718502
hcst,1.513959739663473,-0.0,-0.0,4.118263604229281,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,-0.0,-0.0,1.5145624855560609,4.118263604229281,-0.0
cadm2,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mocs1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prr36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5143213439285446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
med14,-0.0,-0.0,-0.0,-0.0,-0.0,2.1342326183302225,2.1338364682612183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cenpj,-0.0,-0.0,-0.0,1.0055136247993752,-0.0,-0.0,-0.0,1.0054089439579605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm14781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhox8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fam172a,-0.0,-0.0,-0.0,-0.0,1.3086676483718502,1.3086676483718502,1.3083224258548614,-0.0,-0.0,1.3086676483718502,-0.0,1.3087827507154695,1.3086676483718502,-0.0
trim38,-0.0,-0.0,2.134364696725099,2.1342326183302225,-0.0,2.1342326183302225,-0.0,5.693475155412049,2.1350253085967332,-0.0,-0.0,-0.0,-0.0,-0.0
zfp69,-0.0,-0.0,3.5986088442238056,3.598464524201358,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0,3.5986088442238056,-0.0,-0.0,-0.0
arih2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab44,0.8898220204459178,0.8899217225303052,-0.0,-0.0,0.8902209156343668,0.8902209156343668,-0.0,2.5854546043068045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prol1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
izumo1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ghrl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7782259672184901,-0.0,1.77835220305967,-0.0,-0.0
tnnt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rab3ip,-0.0,-0.0,-0.0,-0.0,2.659275180453281,2.659275180453281,2.6588609472403713,2.6591370885847816,-0.0,-0.0,-0.0,2.6594132866807656,-0.0,-0.0
gm4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430402i18rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm10145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ano6,0.6335648481055707,0.633650787394902,-0.0,1.9410215865526945,-0.0,-0.0,0.633650787394902,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6339086891027903
defa24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifi27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paqr9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chil1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plcxd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ethe1,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,4.117999804212841,1.5151655926796561,1.5144419073819677,-0.0,-0.0,-0.0,-0.0
gimap8,-0.0,-0.0,-0.0,2.659275180453281,2.659275180453281,-0.0,2.6588609472403713,-0.0,-0.0,2.659275180453281,-0.0,-0.0,-0.0,-0.0
platr26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hvcn1,-0.0,2.340337611354486,-0.0,0.7919841219191488,0.7919841219191488,4.525230832146725,2.340337611354486,-0.0,0.7925543224269405,0.7919841219191488,0.7920791202139625,2.341237984543341,-0.0,-0.0
gpbar1,-0.0,-0.0,-0.0,3.598464524201358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc146,-0.0,2.1338364682612183,2.134364696725099,-0.0,-0.0,-0.0,2.1338364682612183,-0.0,-0.0,-0.0,2.134364696725099,-0.0,-0.0,-0.0
rpl19-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdpf1,-0.0,-0.0,3.2071025980761356,1.1426550419495745,-0.0,3.20685465807427,-0.0,-0.0,-0.0,-0.0,1.142764850643938,1.142764850643938,1.1426550419495745,1.1426550419495745
hist1h4k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tank,3.477230383529016,-0.0,0.9246842136956351,0.924531653980582,0.2579360283200348,2.009343295594354,0.2577759035858691,0.9243791209722996,0.25825658998348017,2.009343295594354,5.2973351081784354,3.4792977159075766,0.2579360283200348,-0.0
cntn4,-0.0,-0.0,-0.0,0.6335257994006847,1.4560622092958106,1.4560622092958106,0.6331496660076508,-0.0,0.16254392170413628,0.16230249125429042,-0.0,0.16234270389162292,-0.0,0.6335257994006847
aox3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921528i07rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clasp1,1.1422159485823036,1.1423257000137823,1.142764850643938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.2071025980761356,-0.0,-0.0,-0.0
lrrc51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410137m14rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm10146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hhip,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3086676483718502
siva1,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,-0.0,-0.0,1.5143213439285446,-0.0,1.5144419073819677,-0.0,1.5145624855560609,-0.0,1.5144419073819677
scn1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5144419073819677,-0.0,1.5145624855560609,-0.0,-0.0
pde6h,-0.0,-0.0,-0.0,5.693755375466651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mt-tf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-rnr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-rnr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-ta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-ty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-co1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-atp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-ts2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-nd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-te,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-cytb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mt-tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selenop,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7782259672184901
gm26448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm23628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm23927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm23924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snord49b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snord37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snora23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm25080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm23296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snora28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm24313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snord42a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm24620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm25133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm25636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snora41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm26457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm22306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
